name,country,state,city,logo,rulesets,website,wftdaWebsite,tags,isDeleted,lat,lng
Humboldt Roller Derby,us,,"Eureka, CA, us",/img/leagues/WFTDA/humboldt-roller-derby.png,WFTDA,,https://wftda.com/wftda-leagues/humboldt-roller-derby/,[],FALSE,40.8018746,-124.1707558
Wicked City Roller Derby,us,,"Wichita, KS, us",/img/leagues/WFTDA/Wicked-City-Roller-Derby.png,WFTDA,,https://wftda.com/wftda-leagues/wicked-city-roller-derby/,[],FALSE,37.6922361,-97.3375448
Ithaca League of Women Rollers,us,,"Ithaca, NY, us",/img/leagues/WFTDA/ithaca-league-of-women-rollers.png,WFTDA,,https://wftda.com/wftda-leagues/ithaca-league-of-women-rollers/,[],FALSE,42.4374175,-76.5483724
Jackson Hole Juggernauts,us,,"Jackson, WY, us",/img/leagues/WFTDA/jackson-hole-juggernauts.png,WFTDA,,https://wftda.com/wftda-leagues/jackson-hole-juggernauts/,[],FALSE,43.479965,-110.761815
Jacksonville Roller Derby,us,,"Jacksonville, FL, us",/img/leagues/WFTDA/Jacksonville-Roller-Derby.png,WFTDA,,https://wftda.com/wftda-leagues/jacksonville-roller-derby/,[],FALSE,30.3321838,-81.655651
Jersey Shore Roller Derby,us,,"Toms River, NJ, us",/img/leagues/WFTDA/Jersey-Shore-Roller-Derby.png,WFTDA,,https://wftda.com/wftda-leagues/jersey-shore-roller-derby/,[],FALSE,39.9526791,-74.1968257
Jet City Roller Derby,us,,"Everett, WA, us",/img/leagues/WFTDA/jet-city.png,WFTDA,,https://wftda.com/wftda-leagues/jet-city-roller-derby/,[],FALSE,47.9793437,-122.2127011
Junction City Roller Derby,us,,"Ogden, UT, us",/img/leagues/WFTDA/junction-city-roller-dolls.png,WFTDA,,https://wftda.com/wftda-leagues/junction-city-roller-derby/,[],FALSE,41.2230048,-111.9738429
Kallio Rolling Rainbow,fi,,"Helsinki, fi",/img/leagues/WFTDA/kallio-rolling-rainbow.png,WFTDA,,https://wftda.com/wftda-leagues/kallio-rolling-rainbow/,[],FALSE,60.1674881,24.9427473
Kansas City Roller Warriors,us,,"Kansas City, MO, us",/img/leagues/WFTDA/Kansas-City-Roller-Warriors.png,WFTDA,,https://wftda.com/wftda-leagues/kansas-city-roller-warriors/,[],FALSE,39.100105,-94.5781416
West Coast Derby Knockouts,us,,"Ventura, CA, us",/img/leagues/WFTDA/west-coast-derby-knockouts.png,WFTDA,,https://wftda.com/wftda-leagues/west-coast-derby-knockouts/,[],FALSE,34.2783355,-119.293174
Lafayette Roller Derby,us,,"Lafayette, IN, us",/img/leagues/WFTDA/Lafayette-Roller-Derby.png,WFTDA,,https://wftda.com/wftda-leagues/lafayette-roller-derby/,[],FALSE,40.4191229,-86.8919011
Lava City Roller Derby,us,,"Bend, OR, us",/img/leagues/WFTDA/lava-city.png,WFTDA,,https://wftda.com/wftda-leagues/lava-city-roller-derby/,[],FALSE,44.0581728,-121.3153096
Leeds Roller Derby,gb,,"Leeds, England, gb",/img/leagues/WFTDA/leeds-1.png,WFTDA,,https://wftda.com/wftda-leagues/leeds-roller-derby/,[],FALSE,53.7974185,-1.5437941
Lehigh Valley Roller Derby,us,,"Bethlehem, PA, us",/img/leagues/WFTDA/lehigh-valley.png,WFTDA,,https://wftda.com/wftda-leagues/lehigh-valley-roller-derby/,[],FALSE,40.6178915,-75.3786521
Les Quads de Paris,fr,,"Paris, fr",/img/leagues/WFTDA/les-quads-de-paris.png,WFTDA,,https://wftda.com/wftda-leagues/les-quads-de-paris/,[],FALSE,48.8588897,2.320041
Lilac City Roller Derby,us,,"Spokane, WA, us",/img/leagues/WFTDA/lilac-city-rollergirls.png,WFTDA,,https://wftda.com/wftda-leagues/lilac-city-roller-derby/,[],FALSE,47.6571934,-117.42351
Lomme Roller Derby,fr,,"Lomme, fr",/img/leagues/WFTDA/Lomme-Roller-Derby.png,WFTDA,,https://wftda.com/wftda-leagues/lomme-roller-derby/,[],FALSE,50.6457022,2.9870927
Little City Roller Derby,us,,"Johnson City, TN, us",/img/leagues/WFTDA/Little-City-Roller-Derby.png,WFTDA,,https://wftda.com/wftda-leagues/little-city-roller-derby/,[],FALSE,36.3134398,-82.3534728
Youngstown Area Roller Derby,us,,"Youngstown, OH, us",/img/leagues/WFTDA/Youngstown-Roller-Derby.png,WFTDA,,https://wftda.com/wftda-leagues/youngstown-area-roller-derby/,[],FALSE,41.1035786,-80.6520161
London Roller Derby,gb,,"London, England, gb",/img/leagues/WFTDA/london-roller-derby.png,WFTDA,,https://wftda.com/wftda-leagues/london-roller-derby/,[],FALSE,51.4893335,-0.1440551
London Rockin’ Rollers,gb,,"London, England, gb",/img/leagues/WFTDA/london-rockin-rollers.png,WFTDA,,https://wftda.com/wftda-leagues/london-rockin-rollers/,[],FALSE,51.4893335,-0.1440551
Long Island Roller Rebels,us,,"Massapequa, NY, us",/img/leagues/WFTDA/Long-Island-Roller-Rebels.png,WFTDA,,https://wftda.com/wftda-leagues/long-island-roller-rebels/,[],FALSE,40.669501,-73.4698253
Lowcountry Highrollers,us,,"Charleston, SC, us",/img/leagues/WFTDA/lowcountry-highrollers.png,WFTDA,,https://wftda.com/wftda-leagues/lowcountry-highrollers/,[],FALSE,32.7884363,-79.9399309
Lutèce Destroyeuses,fr,,"Paris, fr",/img/leagues/WFTDA/lutece-destroyeuses.png,WFTDA,,https://wftda.com/wftda-leagues/lutece-destroyeuses/,[],FALSE,48.8588897,2.320041
Madison Roller Derby,us,,"Madison, WI, us",/img/leagues/WFTDA/madison.png,WFTDA,,https://wftda.com/wftda-leagues/madison-roller-derby/,[],FALSE,43.074761,-89.3837613
Roller Derby Madrid,es,,"Madrid, es",/img/leagues/WFTDA/roller-derby-madrid.png,WFTDA,,https://wftda.com/wftda-leagues/roller-derby-madrid/,[],FALSE,40.4167047,-3.7035825
Maine Roller Derby,us,,"Portland, ME, us",/img/leagues/WFTDA/maine-roller-derby.png,WFTDA,,https://wftda.com/wftda-leagues/maine-roller-derby/,[],FALSE,43.6573605,-70.2586618
Greater Vancouver Roller Derby,ca,,"Vancouver, BC, ca",/img/leagues/WFTDA/Greater-Vancouver-Roller-Derby.png,WFTDA,,https://wftda.com/wftda-leagues/greater-vancouver-roller-derby/,[],FALSE,49.2608724,-123.113952
Peach State Roller Derby,us,,"Marietta, GA, us",/img/leagues/WFTDA/Peach-State-Roller-Derby.png,WFTDA,,https://wftda.com/wftda-leagues/peach-state-roller-derby/,[],FALSE,33.9528472,-84.5496148
Mass Attack Roller Derby,us,,"Fairhaven, MA, us",/img/leagues/WFTDA/mass-attack-roller-derby.png,WFTDA,,https://wftda.com/wftda-leagues/mass-attack-roller-derby/,[],FALSE,41.6376043,-70.9036487
MedCity Mafia Roller Derby,us,,"Rochester, MN, us",/img/leagues/WFTDA/medcity-mafia-roller-derby.png,WFTDA,,https://wftda.com/wftda-leagues/medcity-mafia-roller-derby/,[],FALSE,44.0234387,-92.4630182
Memphis Roller Derby,us,,"Memphis, TN, us",/img/leagues/WFTDA/Mephis-Roller-Derby.png,WFTDA,,https://wftda.com/wftda-leagues/memphis-roller-derby/,[],FALSE,35.1460249,-90.0517638
Middlesbrough Roller Derby,gb,,"Middlesbrough, England, gb",/img/leagues/WFTDA/middlesbrough.png,WFTDA,,https://wftda.com/wftda-leagues/middlesbrough-roller-derby/,[],FALSE,54.5760419,-1.2344047
Mid-State Roller Derby,us,,"Stevens Point, WI, us",/img/leagues/WFTDA/Mid-State-Roller-Derby.png,WFTDA,,https://wftda.com/wftda-leagues/mid-state-roller-derby/,[],FALSE,44.5234467,-89.5844457
Minnesota Roller Derby,us,,"Saint Paul, MN, us",/img/leagues/WFTDA/minnesota-roller-derby.png,WFTDA,,https://wftda.com/wftda-leagues/minnesota-roller-derby/,[],FALSE,44.9497487,-93.0931028
Mission City Roller Derby,us,,"Santa Barbara, CA, us",/img/leagues/WFTDA/mission-city-roller-derby.png,WFTDA,,https://wftda.com/wftda-leagues/mission-city-roller-derby/,[],FALSE,34.4221319,-119.702667
Mississippi Valley Mayhem,us,,"La Crosse, WI, us",/img/leagues/WFTDA/mississippi-valley-mayhem.png,WFTDA,,https://wftda.com/wftda-leagues/mississippi-valley-mayhem/,[],FALSE,43.8122836,-91.2514355
Monterey Bay Roller Derby,us,,"Monterey, CA, us",/img/leagues/WFTDA/Monterey-Bay-Roller-Derby.png,WFTDA,,https://wftda.com/wftda-leagues/monterey-bay-roller-derby/,[],FALSE,36.2231079,-121.387742
Montréal Roller Derby,ca,,"Montréal, QC, ca",/img/leagues/WFTDA/montreal-roller-derby.png,WFTDA,,https://wftda.com/wftda-leagues/montreal-roller-derby/,[],FALSE,45.5031824,-73.5698065
Morgantown Roller Derby,us,,"Morgantown, WV, us",/img/leagues/WFTDA/Morgantown-Roller-Derby.png,WFTDA,,https://wftda.com/wftda-leagues/morgantown-roller-derby/,[],FALSE,39.6296809,-79.9559437
Muddy River Rollers,ca,,"Moncton, NB, ca",/img/leagues/WFTDA/muddy-river-rollers.png,WFTDA,,https://wftda.com/wftda-leagues/muddy-river-rollers/,[],FALSE,46.0985679,-64.8004265
Munich Rolling Rebels,de,,"Munich, de",/img/leagues/WFTDA/munich-rolling-rebels.png,WFTDA,,https://wftda.com/wftda-leagues/munich-rolling-rebels/,[],FALSE,48.1371079,11.5753822
Muscogee Roller Girls,us,,"Columbus, GA, us",/img/leagues/WFTDA/muscogee-roller-girls.png,WFTDA,,https://wftda.com/wftda-leagues/muscogee-roller-girls/,[],FALSE,32.4610708,-84.9880449
Nantes Roller Derby,fr,,"Nantes, fr",/img/leagues/WFTDA/Nantes-Roller-Derby.png,WFTDA,,https://wftda.com/wftda-leagues/nantes-roller-derby/,[],FALSE,47.2186371,-1.5541362
Naptown Roller Derby,us,,"Indianapolis, IN, us",/img/leagues/WFTDA/naptown.png,WFTDA,,https://wftda.com/wftda-leagues/naptown-roller-derby/,[],FALSE,39.7683331,-86.1583502
Nashville Roller Derby,us,,"Nashville, TN, us",/img/leagues/WFTDA/nashville.png,WFTDA,,https://wftda.com/wftda-leagues/nashville-roller-derby/,[],FALSE,36.1622767,-86.7742984
Naughty Pines Roller Derby,us,,"Laramie, WY, us",/img/leagues/WFTDA/Naughty-Pines-Roller-Derby.png,WFTDA,,https://wftda.com/wftda-leagues/naughty-pines-roller-derby/,[],FALSE,41.3116442,-105.5917876
Northern Brisbane Rollers,au,,"Brisbane, QLD, au",/img/leagues/WFTDA/northern-brisbane-rollers.png,WFTDA,,https://wftda.com/wftda-leagues/northern-brisbane-rollers/,[],FALSE,-27.4689623,153.0235009
Akron Roller Derby,us,,"Akron, OH, us",/img/leagues/WFTDA/akron.png,WFTDA,,https://wftda.com/wftda-leagues/akron-roller-derby/,[],FALSE,41.083064,-81.518485
Newcastle Roller Derby,gb,,"Newcastle Upon Tyne, England, gb",/img/leagues/WFTDA/Newcastle-Roller-Derby-UK-.png,WFTDA,,https://wftda.com/wftda-leagues/newcastle-roller-derby/,[],FALSE,54.9738474,-1.6131572
New Hampshire Roller Derby,us,,"Manchester, NH, us",/img/leagues/WFTDA/new-hampshire-roller-derby.png,WFTDA,,https://wftda.com/wftda-leagues/new-hampshire-roller-derby/,[],FALSE,42.9956397,-71.4547891
Nidaros Roller Derby,no,,"Trondheim, no",/img/leagues/WFTDA/nidaros-roller-derby.png,WFTDA,,https://wftda.com/wftda-leagues/nidaros-roller-derby/,[],FALSE,63.4304475,10.3952118
No Coast Roller Derby,us,,"Lincoln, NE, us",/img/leagues/WFTDA/no-coast.png,WFTDA,,https://wftda.com/wftda-leagues/no-coast-roller-derby/,[],FALSE,40.8088861,-96.7077751
North Star Roller Derby,us,,"Minneapolis, MN, us",/img/leagues/WFTDA/north-star.png,WFTDA,,https://wftda.com/wftda-leagues/north-star-roller-derby/,[],FALSE,44.9772995,-93.2654692
North Texas Roller Derby,us,,"Denton, TX, us",/img/leagues/WFTDA/north-texas-roller-derby.png,WFTDA,,https://wftda.com/wftda-leagues/north-texas-roller-derby/,[],FALSE,33.1838787,-97.1413417
Natural State Roller Derby,us,,"Fayetteville, AR, us",/img/leagues/WFTDA/Natural-State-Roller-Derby.png,WFTDA,,https://wftda.com/wftda-leagues/natural-state-roller-derby/,[],FALSE,36.0625843,-94.1574328
Twin Valleys Roller Derby,us,,"Christiansburg, VA, us",/img/leagues/WFTDA/twin-valleys.png,WFTDA,,https://wftda.com/wftda-leagues/twin-valleys-roller-derby/,[],FALSE,37.1298517,-80.4089389
West Sound Roller Derby,us,,"Bremerton, WA, us",/img/leagues/WFTDA/West_Sound_Roller_Derby.png,WFTDA,,https://wftda.com/wftda-leagues/west-sound-roller-derby/,[],FALSE,47.5653663,-122.6246836
Ohio Roller Derby,us,,"Columbus, OH, us",/img/leagues/WFTDA/Ohio-Roller-Derby.png,WFTDA,,https://wftda.com/wftda-leagues/ohio-roller-derby/,[],FALSE,39.9622601,-83.0007065
Ohio Valley Roller Derby,us,,"Martins Ferry, OH, us",/img/leagues/WFTDA/Ohio-Valley-Roller-Derby.png,WFTDA,,https://wftda.com/wftda-leagues/ohio-valley-roller-derby/,[],FALSE,40.0959055,-80.724526
Old Capitol City Roller Derby,us,,"Iowa City, IA, us",/img/leagues/WFTDA/old-capitol-city-roller-derby.png,WFTDA,,https://wftda.com/wftda-leagues/old-capitol-city-roller-derby/,[],FALSE,41.6612561,-91.5299106
Omaha Roller Derby,us,,"Omaha, NE, us",/img/leagues/WFTDA/Omaha_Roller_Derby.png,WFTDA,,https://wftda.com/wftda-leagues/omaha-roller-derby/,[],FALSE,41.2587459,-95.9383758
Antwerp Roller Derby,be,,"Antwerp, be",/img/leagues/WFTDA/antwerp.png,WFTDA,,https://wftda.com/wftda-leagues/antwerp-roller-derby/,[],FALSE,51.2211097,4.3997081
Oslo Roller Derby,no,,"Oslo, no",/img/leagues/WFTDA/oslo.png,WFTDA,,https://wftda.com/wftda-leagues/oslo-roller-derby/,[],FALSE,59.9133301,10.7389701
Pacific Roller Derby,us,,"Honolulu, HI, us",/img/leagues/WFTDA/pacific-roller-derby.png,WFTDA,,https://wftda.com/wftda-leagues/pacific-roller-derby/,[],FALSE,21.304547,-157.855676
Paris Roller Derby,fr,,"Paris, fr",/img/leagues/WFTDA/Paris-Roller-Derby.png,WFTDA,,https://wftda.com/wftda-leagues/paris-roller-derby/,[],FALSE,48.8588897,2.320041
Peninsula Roller Derby,us,,"Burlingame, CA, us",/img/leagues/WFTDA/peninsula.png,WFTDA,,https://wftda.com/wftda-leagues/peninsula-roller-derby/,[],FALSE,37.5780965,-122.3473099
West Florida Roller Derby,us,,"Pensacola, FL, us",/img/leagues/WFTDA/West-Florida-Roller-Derby.png,WFTDA,,https://wftda.com/wftda-leagues/west-florida-roller-derby/,[],FALSE,30.421309,-87.2169149
Perth Roller Derby,au,,"Perth, au",/img/leagues/WFTDA/Perth-Roller-Derby.png,WFTDA,,https://wftda.com/wftda-leagues/perth-roller-derby/,[],FALSE,-31.9558967,115.8605784
Philly Roller Derby,us,,"Philadelphia, PA, us",/img/leagues/WFTDA/philly-roller-derby.png,WFTDA,,https://wftda.com/wftda-leagues/philly-roller-derby/,[],FALSE,39.9527237,-75.1635262
Pikes Peak Roller Derby,us,,"Colorado Springs, CO, us",/img/leagues/WFTDA/Pikes-Peak-Roller-Derby.png,WFTDA,,https://wftda.com/wftda-leagues/pikes-peak-roller-derby/,[],FALSE,38.8339578,-104.825348
Pirate City Rollers,nz,,"Auckland, nz",/img/leagues/WFTDA/pirate-city-rollers.png,WFTDA,,https://wftda.com/wftda-leagues/pirate-city-rollers/,[],FALSE,-36.852095,174.7631803
Prairieland Punishers,us,,"Decatur, IL, us",/img/leagues/WFTDA/prairieland-punishers.png,WFTDA,,https://wftda.com/wftda-leagues/prairieland-punishers/,[],FALSE,39.8454163,-88.9524151
Providence Roller Derby,us,,"Providence, RI, us",/img/leagues/WFTDA/providence-roller-derby.png,WFTDA,,https://wftda.com/wftda-leagues/providence-roller-derby/,[],FALSE,41.8239891,-71.4128343
Quad City Rollers,us,,"Bettendorf, IA, us",/img/leagues/WFTDA/quad-city-rollers.png,WFTDA,,https://wftda.com/wftda-leagues/quad-city-rollers/,[],FALSE,41.5253792,-90.5098639
Queen City Roller Derby,us,,"Buffalo, NY, us",/img/leagues/WFTDA/Queen-City-Roller-Derby.png,WFTDA,,https://wftda.com/wftda-leagues/queen-city-roller-derby/,[],FALSE,42.8867166,-78.8783922
Wilkes-Barre Scranton Roller Derby,us,,"Wilkes-Barre, PA, us",/img/leagues/WFTDA/Wilkes-Barre_Scranton_Roller_Derby.png,WFTDA,,https://wftda.com/wftda-leagues/wilkes-barre-scranton-roller-derby/,[],FALSE,41.2464824,-75.8817316
Rage City Roller Derby,us,,"Anchorage, AK, us",/img/leagues/WFTDA/rage-city-roller-derby.png,WFTDA,,https://wftda.com/wftda-leagues/rage-city-roller-derby/,[],FALSE,61.2163129,-149.894852
Rainy City Roller Derby,gb,,"Manchester, England, gb",/img/leagues/WFTDA/rainy-city-roller-derby.png,WFTDA,,https://wftda.com/wftda-leagues/rainy-city-roller-derby/,[],FALSE,53.4794892,-2.2451148
Rat City Roller Derby,us,,"Seattle, WA, us",/img/leagues/WFTDA/rat-city-roller-derby.png,WFTDA,,https://wftda.com/wftda-leagues/rat-city-roller-derby/,[],FALSE,47.6038321,-122.330062
Roller Derby Quebec,ca,,"Quebec, QC, ca",/img/leagues/WFTDA/Roller-Derby-Quebec.png,WFTDA,,https://wftda.com/wftda-leagues/roller-derby-quebec/,[],FALSE,46.8137431,-71.2084061
Red Stick Roller Derby,us,,"Baton Rouge, LA, us",/img/leagues/WFTDA/red-stick-roller-derby.png,WFTDA,,https://wftda.com/wftda-leagues/red-stick-roller-derby/,[],FALSE,30.4494155,-91.1869659
Renegade Derby Dames,ca,,"Alliston, ON, ca",/img/leagues/WFTDA/renegade-derby-dames.png,WFTDA,,https://wftda.com/wftda-leagues/renegade-derby-dames/,[],FALSE,44.1539369,-79.8692321
Richland County Regulators Derby Team,us,,"Columbia, SC, us",/img/leagues/WFTDA/richland-county-regulators-derby-team.png,WFTDA,,https://wftda.com/wftda-leagues/richland-county-regulators-derby-team/,[],FALSE,34.000754,-81.0352313
Richter City Roller Derby,nz,,"Wellington, nz",/img/leagues/WFTDA/Richter-City-Roller-Derby.png,WFTDA,,https://wftda.com/wftda-leagues/richter-city-roller-derby/,[],FALSE,-41.2887953,174.7772114
Ottawa Valley Roller Derby,ca,,"Ottawa, ON, ca",/img/leagues/WFTDA/ottowa-valley.png,WFTDA,,https://wftda.com/wftda-leagues/ottawa-valley-roller-derby/,[],FALSE,45.4208777,-75.6901106
River City Roller Derby,us,,"Richmond, VA, us",/img/leagues/WFTDA/rivery-city.png,WFTDA,,https://wftda.com/wftda-leagues/river-city-roller-derby/,[],FALSE,37.5385087,-77.43428
Roc City Roller Derby,us,,"Rochester, NY, us",/img/leagues/WFTDA/roc-city-roller-derby.png,WFTDA,,https://wftda.com/wftda-leagues/roc-city-roller-derby/,[],FALSE,43.157285,-77.615214
Roller Derby Karlsruhe,de,,"Karlsruhe, de",/img/leagues/WFTDA/roller-derby-karlsruhe.png,WFTDA,,https://wftda.com/wftda-leagues/roller-derby-karlsruhe/,[],FALSE,49.0068705,8.4034195
Rock Coast Roller Derby,us,,"Rockland, ME, us",/img/leagues/WFTDA/Rock-Coast-Roller-Derby.png,WFTDA,,https://wftda.com/wftda-leagues/rock-coast-roller-derby/,[],FALSE,44.1048327,-69.1091823
Rockford Rage Roller Derby,us,,"Rockford, IL, us",/img/leagues/WFTDA/rock-coast-rollers.png,WFTDA,,https://wftda.com/wftda-leagues/rockford-rage-roller-derby/,[],FALSE,42.2713945,-89.093966
Rockin City Roller Derby,us,,"Round Rock, TX, us",/img/leagues/WFTDA/Rockin-City-Roller-Derby.png,WFTDA,,https://wftda.com/wftda-leagues/rockin-city-roller-derby/,[],FALSE,30.5085915,-97.6788056
Rock n Roller Queens,co,,"Bogotá, D.C., co",/img/leagues/WFTDA/rock-n-roller-queens.png,WFTDA,,https://wftda.com/wftda-leagues/rock-n-roller-queens/,[],FALSE,4.2834715,-74.1753606
Rocktown Rollers,us,,"Harrisonburg, VA, us",/img/leagues/WFTDA/rocktown-rollers.png,WFTDA,,https://wftda.com/wftda-leagues/rocktown-rollers/,[],FALSE,38.4493315,-78.8688833
Rocky Mountain Roller Derby,us,,"Denver, CO, us",/img/leagues/WFTDA/rocky-mountain-roller-derby.png,WFTDA,,https://wftda.com/wftda-leagues/rocky-mountain-roller-derby/,[],FALSE,39.7392364,-104.984862
Rodeo City Roller Derby,us,,"Ellensburg, WA, us",/img/leagues/WFTDA/Rodeo-City-Roller-Derby.png,WFTDA,,https://wftda.com/wftda-leagues/rodeo-city-roller-derby/,[],FALSE,46.9970635,-120.545122
Fayetteville Roller Derby,us,,"Fayetteville, NC, us",/img/leagues/WFTDA/fayetteville.png,WFTDA,,https://wftda.com/wftda-leagues/fayetteville-roller-derby/,[],FALSE,35.0525759,-78.878292
Rose City Rollers,us,,"Portland, OR, us",/img/leagues/WFTDA/rose-city-rollers.png,WFTDA,,https://wftda.com/wftda-leagues/rose-city-rollers/,[],FALSE,45.5202471,-122.674194
Roughneck Roller Derby,us,,"Tulsa, OK, us",/img/leagues/WFTDA/roughneck-roller-derby.png,WFTDA,,https://wftda.com/wftda-leagues/roughneck-roller-derby/,[],FALSE,36.1563122,-95.9927516
Royal City Roller Derby,ca,,"Guelph, ON, ca",/img/leagues/WFTDA/royal-city.png,WFTDA,,https://wftda.com/wftda-leagues/royal-city-roller-derby/,[],FALSE,43.5460516,-80.2493276
Ruhrpott Roller Derby,de,,"Essen, de",/img/leagues/WFTDA/Ruhrpott-Roller-Derby.png,WFTDA,,https://wftda.com/wftda-leagues/ruhrpott-roller-derby/,[],FALSE,51.4582235,7.0158171
Sacramento Roller Derby,us,,"Sacramento, CA, us",/img/leagues/WFTDA/sacramento-round.png,WFTDA,,https://wftda.com/wftda-leagues/sacramento-roller-derby/,[],FALSE,38.5810606,-121.493895
Sailor City Rollers,ar,,"Buenos Aires, ar",/img/leagues/WFTDA/sailor-city.png,WFTDA,,https://wftda.com/wftda-leagues/sailor-city-rollers/,[],FALSE,38.5810606,-121.493895
San Fernando Valley Roller Derby,us,,"Van Nuys, CA, us",/img/leagues/WFTDA/san-fernando-valley-roller-derby.png,WFTDA,,https://wftda.com/wftda-leagues/san-fernando-valley-roller-derby/,[],FALSE,34.1866193,-118.4486675
Santa Cruz Roller Derby,us,,"Santa Cruz, CA, us",/img/leagues/WFTDA/Santa-Cruz-Roller-Derby.png,WFTDA,,https://wftda.com/wftda-leagues/santa-cruz-roller-derby/,[],FALSE,37.050096,-121.99059
Savannah Derby Devils,us,,"Savannah, GA, us",/img/leagues/WFTDA/savannah-derby-devils.png,WFTDA,,https://wftda.com/wftda-leagues/savannah-derby-devils/,[],FALSE,32.0790074,-81.0921335
Shasta Roller Derby,us,,"Redding, CA, us",/img/leagues/WFTDA/shasta-roller-derby.png,WFTDA,,https://wftda.com/wftda-leagues/shasta-roller-derby/,[],FALSE,40.5863563,-122.391675
Sheffield Steel Roller Derby,gb,,"Sheffield, England, gb",/img/leagues/WFTDA/sheffield-steel.png,WFTDA,,https://wftda.com/wftda-leagues/sheffield-steel-roller-derby/,[],FALSE,53.3806626,-1.4702278
Sick Town Roller Derby,us,,"Corvallis, OR, us",/img/leagues/WFTDA/Sick-Town-Roller-Derby.png,WFTDA,,https://wftda.com/wftda-leagues/sick-town-roller-derby/,[],FALSE,44.5645659,-123.2620435
Silicon Valley Roller Derby,us,,"San Jose, CA, us",/img/leagues/WFTDA/Silicon-Valley-Roller-Derby.png,WFTDA,,https://wftda.com/wftda-leagues/silicon-valley-roller-derby/,[],FALSE,37.3361663,-121.890591
Fabulous Sin City Roller Derby,us,,"Las Vegas, NV, us",/img/leagues/WFTDA/fabulous-sin-city-rollergirls.png,WFTDA,,https://wftda.com/wftda-leagues/fabulous-sin-city-roller-derby/,[],FALSE,36.171697,-115.1463536
Sioux Falls Roller Dollz,us,,"Sioux Falls, SD, us",/img/leagues/WFTDA/sioux-city-roller-dames.png,WFTDA,,https://wftda.com/wftda-leagues/sioux-falls-roller-dollz/,[],FALSE,43.5476008,-96.7293629
SoCal Derby,us,,"San Diego, CA, us",/img/leagues/WFTDA/socal-derby.png,WFTDA,,https://wftda.com/wftda-leagues/socal-derby/,[],FALSE,32.7174202,-117.162772
Sonoma County Roller Derby,us,,"Santa Rosa, CA, us",/img/leagues/WFTDA/sonoma-county-roller-derby.png,WFTDA,,https://wftda.com/wftda-leagues/sonoma-county-roller-derby/,[],FALSE,38.4404925,-122.7141049
Soul City Sirens,us,,"Augusta, GA, us",/img/leagues/WFTDA/soul-city-sirens.png,WFTDA,,https://wftda.com/wftda-leagues/soul-city-sirens/,[],FALSE,33.4709714,-81.9748429
South Bend Roller Derby,us,,"South Bend, IN, us",/img/leagues/WFTDA/South-Bend-Roller-Derby.png,WFTDA,,https://wftda.com/wftda-leagues/south-bend-roller-derby/,[],FALSE,41.6833813,-86.2500066
South Coast Roller Derby,us,,"San Clemente, CA, us",/img/leagues/WFTDA/south-coast.png,WFTDA,,https://wftda.com/wftda-leagues/south-coast-roller-derby/,[],FALSE,33.4270275,-117.6124179
Southern Delaware Roller Derby,us,,"Sussex County, DE, us",/img/leagues/WFTDA/so-del.png,WFTDA,,https://wftda.com/wftda-leagues/southern-delaware-roller-derby/,[],FALSE,38.6908097,-75.3691421
Southern Illinois Roller Gremlins,us,,"Marion, IL, us",/img/leagues/WFTDA/wftda-logo-light.png,WFTDA,,https://wftda.com/wftda-leagues/southern-illinois-roller-gremlins/,[],FALSE,38.6477381,-88.9232112
SO Derby,us,,"Medford, OR, us",/img/leagues/WFTDA/so-derby.png,WFTDA,,https://wftda.com/wftda-leagues/so-derby/,[],FALSE,42.3264181,-122.8718605
South Sea Roller Derby,au,,"Parkdale, VIC, au",/img/leagues/WFTDA/south-sea-roller-derby.png,WFTDA,,https://wftda.com/wftda-leagues/south-sea-roller-derby/,[],FALSE,-37.9930593,145.0763034
Springfield Roller Derby,us,,"Springfield, MO, us",/img/leagues/WFTDA/springfield.png,WFTDA,,https://wftda.com/wftda-leagues/springfield-roller-derby/,[],FALSE,37.2081729,-93.2922715
State College Area Roller Derby,us,,"State College, PA, us",/img/leagues/WFTDA/state-college-area-roller-derby.png,WFTDA,,https://wftda.com/wftda-leagues/state-college-area-roller-derby/,[],FALSE,40.7944504,-77.8616386
St. Chux Derby Crew,us,,"St. Charles, MO, us",/img/leagues/WFTDA/St-Chux-Derby-Crew.png,WFTDA,,https://wftda.com/wftda-leagues/st-chux-derby-crew/,[],FALSE,38.7877791,-90.6747372
Steel City Roller Derby,us,,"Pittsburgh, PA, us",/img/leagues/WFTDA/steel-city-roller-derby.png,WFTDA,,https://wftda.com/wftda-leagues/steel-city-roller-derby/,[],FALSE,40.4416941,-79.9900861
Stockholm Roller Derby,se,,"Stockholm, se",/img/leagues/WFTDA/stockholm-roller-derby.png,WFTDA,,https://wftda.com/wftda-leagues/stockholm-roller-derby/,[],FALSE,59.3251172,18.0710935
St. Pauli Roller Derby,de,,"Hamburg, de",/img/leagues/WFTDA/st-pauli.png,WFTDA,,https://wftda.com/wftda-leagues/st-pauli-roller-derby/,[],FALSE,59.3251172,18.0710935
Stuttgart Valley Roller Derby,de,,"Stuttgart, de",/img/leagues/WFTDA/Stuttgart-Valley-Roller-Derby.png,WFTDA,,https://wftda.com/wftda-leagues/stuttgart-valley-roller-derby/,[],FALSE,48.7784485,9.1800132
